,File,nhours,ssc,tad,nll,ssc_centroids,tad_centroids
17,trace_ISMER_20140830_spot061_drift.yml,2,0.22504359589157963,1.3876069481801618,1.8383269486023184,0.3121300374395274,1.2316733359878154
18,trace_ISMER_20140901_spot013_drift.yml,263,0.4923104156403151,80.81929113570413,2.1734866102728074,0.3534237396207265,102.92871202968279
19,trace_ISMER_20140903_spot062_drift.yml,5,0.5373117182846818,1.4854407768881848,1.8379606983795653,0.6455586120430933,1.1379187921858345
20,trace_ISMER_20140909_spot011_drift.yml,167,0.7338577038843292,25.41745406291623,1.8748677742738433,0.8023188797134749,18.87918931835171
21,trace_ISMER_20140910_spot008_drift.yml,39,0.5264899337165888,17.560891473166414,1.852431338883826,0.5264495750591098,17.562388239665072
22,trace_ISMER_20140923_spot007_drift.yml,101,0.45453505311134146,48.26308546023882,1.9297747418500675,0.45454022245879433,48.26262807308807
23,trace_ISMER_20140923_spot919_drift.yml,100,0.4328623072427519,45.20798290997443,1.9187448331093835,0.4328187711596039,45.21145328150512
24,trace_ISMER_20140924_spot002_drift.yml,37,0.41339707579156937,24.199676865707808,1.8616083317864187,0.41341370662640786,24.198990778386232
25,trace_ISMER_20140926_spot003_drift.yml,23,0.5372750011588137,5.200168630101687,1.8405687846706749,0.553859812933583,5.013786182334052
26,trace_ISMER_20141021_spot029_drift.yml,139,0.8316688097645419,9.084631517964498,1.8590223813873252,0.847653592494071,8.221952053811894
27,trace_ISMER_20141021_spot207_drift.yml,138,0.7847628081627777,12.718885760930542,1.8630594434068528,0.8228042214725685,10.470926725869866
28,trace_ISMER_20141021_spot213_drift.yml,139,0.8316688097645419,9.084631517964498,1.8598352633161852,0.8407344980738067,8.595367242988551
29,trace_ISMER_20141021_spot218_drift.yml,134,0.8290342916919798,10.636523758100717,1.872489199469685,0.7831612678099142,13.490485018556727
30,trace_ISMER_20141022_spot063_drift.yml,17,0.5122965346575425,3.019435607889412,1.8389646122460999,0.4885676164966608,3.1663444275373314
31,trace_ISMER_20141022_spot243_drift.yml,114,0.9398666656755464,3.6209424619346335,1.8657198520082985,0.8707907127920989,7.780366743061826
32,trace_ISMER_20141024_spot064_drift.yml,135,0.7321525932841337,22.25086262619292,1.882548630699239,0.8216878719632217,14.812906774711937
33,trace_ISMER_20141024_spot074_drift.yml,167,0.8005342093080796,19.420584578920234,1.8827854526940986,0.8438809697057308,15.200214641776558
34,trace_ISMER_20141024_spot208_drift.yml,167,0.8005342093080796,19.420584578920234,1.8855906527989896,0.8221801380168526,17.31307236933395
35,trace_ISMER_20141024_spot214_drift.yml,135,0.7321525932841337,22.25086262619292,1.887505503976216,0.8404464841048056,13.254574338575285
36,trace_ISMER_20141024_spot219_drift.yml,165,0.7494212306894045,24.963990635673024,1.8993856933670608,0.7933314026019459,20.58942560986768
37,trace_ISMER_20141024_spot244_drift.yml,61,0.7062438712813077,12.0534422317702,1.8479355137834568,0.8166764013872095,7.522159334130997
38,trace_ISMER_20141024_spot262_drift.yml,69,0.6951788017573621,13.145623689120855,1.8511037314376253,0.859918617523538,6.041105902423415
39,trace_ISMER_20141024_spot279_drift.yml,69,0.6951788017573621,13.145623689120855,1.851636704377624,0.8857136742278839,4.928676352149988
40,trace_ISMER_20141026_spot209_drift.yml,132,0.600469427807826,27.433998294178704,1.8894547716190595,0.6920560649599604,21.14514877356513
41,trace_ISMER_20141027_spot065_drift.yml,171,0.79250745381593,18.60089543607373,1.876150634775047,0.8095748258100266,17.07087227298077
42,trace_ISMER_20141027_spot069_drift.yml,151,0.6885191452250692,20.436590244481607,1.8664790343477133,0.7288184705420115,17.792508638803103
43,trace_ISMER_20141027_spot215_drift.yml,175,0.7909322725387437,19.191435628835734,1.8770573794007182,0.806707008120995,17.74338897828425
44,trace_ISMER_20141027_spot238_drift.yml,17,0.2622653720355328,7.85617858104736,1.8415449483896784,0.2645268834516735,7.832095615608553
45,trace_ISMER_20141027_spot239_drift.yml,150,0.6863614241204854,20.413629086514607,1.8671519092562123,0.7232003710199391,18.01591191848314
46,trace_ISMER_20141027_spot245_drift.yml,98,0.48760773289588066,25.2486009685775,1.8816171435994906,0.5246761917147733,23.422018513444183
47,trace_ISMER_20141027_spot263_drift.yml,63,0.4372279456376702,18.38710868889825,1.8605895243076593,0.47469659784127594,17.162918228206564
48,trace_ISMER_20141027_spot278_drift.yml,63,0.4372279456376702,18.38710868889825,1.8593395227954281,0.4888045352887809,16.70197817758984
49,trace_ISMER_20141027_spot665_drift.yml,18,0.2872714625416898,8.163247708696296,1.8421455165461948,0.28171521069846395,8.226886328092542
50,trace_ISMER_20141027_spot666_drift.yml,153,0.7248278146073583,19.089523179612524,1.9073328429018992,0.6306746967770303,25.62120850489432
51,trace_ISMER_20141029_spot206_drift.yml,160,0.8192540348738236,14.426270726186278,1.8677914942509015,0.8472538918258158,12.191457260768408
52,trace_ISMER_20141031_spot070_drift.yml,31,0.6637768752317252,3.9966681128876616,1.8392146453674187,0.6967879858360977,3.604266628859956
