,File,nhours,ssc,tad,dsi,nll,anll,dist_mu_true,dist_centr_true,std,ssc_centroids,tad_centroids,ssc_means,tad_means
0,trace_ISMER_20140629_spot023_drift.yml,6,0.5281923315289752,2.046027229054516,4.400220739919743,1.8382329622367797,1.8421183785623567,4.371509285477439,3.242861312644764,3.820377665258121,0.6325119999605129,1.5936376296472883,0.5546002812458164,1.9315072926591244
1,trace_ISMER_20140629_spot025_drift.yml,6,0.5938925592966471,2.8805640561787236,3.6126716496470275,1.8388140217387994,1.848775739577735,4.314281381488617,4.892945890940404,4.319573223873862,0.49603323770110674,3.5746908218984843,0.5224420896715276,3.3873699749344737
2,trace_ISMER_20140629_spot220_drift.yml,6,0.5281923315289752,2.046027229054516,4.400220739919743,1.8382725886226572,1.8422326530084594,3.638222071715972,3.418111610411958,4.543437065044047,0.6203083560893756,1.6465595919692386,0.6514759693181835,1.5113990390739505
3,trace_ISMER_20140629_spot231_drift.yml,6,0.5938925592966471,2.8805640561787236,3.6126716496470275,1.838909193170017,1.8483001616165364,4.928943085373963,5.137551130882396,5.012235274169309,0.4788500989764809,3.6965726857145333,0.5128503881969884,3.455404952223492
4,trace_ISMER_20140702_spot036_drift.yml,6,0.7430365016875617,1.5101471288084352,3.40359441708246,1.8381075033963894,1.848620304625063,3.3697390723786715,8.110052502084056,6.053306591051244,0.6678806581209644,1.9518300219844704,0.6850138869993783,1.8511398594988435
5,trace_ISMER_20140702_spot037_drift.yml,6,0.6880724564585727,1.7933289243961514,4.01406594809247,1.8380543726004177,1.8432413920091824,3.4126881052273945,5.2735005420523,3.535721900765336,0.5605766380701902,2.5263258770204366,0.7417897468568453,1.484498323809526
6,trace_ISMER_20140702_spot216_drift.yml,6,0.6880724564585727,1.7933289243961514,4.01406594809247,1.8380599093135128,1.8463825783186008,2.972717753667364,5.235434217641009,3.9778519503965875,0.559450255281654,2.532801659221939,0.7778371795838198,1.2772549908688993
7,trace_ISMER_20140702_spot228_drift.yml,6,0.7430365016875617,1.5101471288084352,3.40359441708246,1.8380761744238816,1.846867763156394,2.4563040740089304,7.468045056101918,5.039211121339806,0.6424989291357981,2.1009957416406437,0.793687282496546,1.2124778811801609
8,trace_ISMER_20140702_spot240_drift.yml,6,0.6880724564585727,1.7933289243961514,4.01406594809247,1.838075428010641,1.8437420706761083,3.325771957904885,5.222183415892392,4.072904603163209,0.5671909153524216,2.488299178161038,0.7520040457790507,1.4257744371926115
9,trace_ISMER_20140704_spot241_drift.yml,6,0.24911916406433865,1.7581347539265961,3.0832809915126975,1.8389140768686492,1.839261896019961,3.6133554014322864,5.836770274150885,4.455671465032486,0.0,3.6756329446587146,0.16779305214497087,1.9485541346383126
10,trace_ISMER_20140706_spot073_drift.yml,6,0.6438821520367343,2.3242346651953265,2.992596005637972,1.838715272680151,1.9113373881399092,4.437365808414245,3.1837331718972366,4.571498615730977,0.6385084128051786,2.35930685007776,0.5172484542620956,3.1507207057940096
11,trace_ISMER_20140706_spot075_drift.yml,6,0.6438821520367343,2.3242346651953265,2.992596005637972,1.8387183312818296,1.847646854909634,4.715617342841004,3.19466024452275,4.583111277595408,0.6328575837869677,2.3961874859861636,0.4827239270495347,3.3760480894279543
12,trace_ISMER_20140706_spot223_drift.yml,6,0.6438821520367343,2.3242346651953265,2.992596005637972,1.838743409373505,1.9125996379701498,5.975610360095588,3.075763528317873,5.4542670203410335,0.6377097061157722,2.364519680003187,0.3598031795844344,4.178301231089017
13,trace_ISMER_20140707_spot076_drift.yml,6,0.00394065303237956,5.526849493108713,9.763642991034747,1.843013336741775,2.000951518285139,9.767359679524382,9.766080869305164,0.24496932979449726,0.0033433058812440963,5.530164002238631,0.0024124744761864214,5.535328920468527
14,trace_ISMER_20140709_spot205_drift.yml,6,0.4752990870196917,5.056873102212995,9.65003233910053,1.8428075005436648,1.847265783790353,11.513264029000114,9.99332368076512,3.600407859317252,0.40369186979106964,5.746996945663086,0.3704432476773749,6.067434853608364
15,trace_ISMER_20140811_spot010_drift.yml,6,0.0716128068348264,5.830041286397292,19.27732634001314,1.852626159837489,1.9309821474707054,19.238528927394604,19.275627922841533,0.2239123400497321,0.07122774780584451,5.8324593615853075,0.07399214547763211,5.81509962991603
16,trace_ISMER_20140811_spot201_drift.yml,6,0.017929998284563098,9.086747445401441,19.865843156908767,1.8535058014172643,1.9658846579118257,19.851945971688494,19.85422381826057,0.21075641341536186,0.01912837769098874,9.075659263305523,0.019709327811163968,9.070283936688085
17,trace_ISMER_20140901_spot013_drift.yml,6,0.0711028580913401,1.9778499941612164,2.5143767958464185,1.8381176451422219,1.8701273678358064,2.473338510013568,2.511648932151263,0.23534493811206247,0.07226717037671071,1.9753708875487337,0.08292459934975371,1.9526786056144874
18,trace_ISMER_20140909_spot011_drift.yml,6,0.5078135954898102,1.9549057133526684,3.001681574910824,1.8383033555475867,1.8547960081223442,2.9050334862244136,2.2596238064214527,3.696240509065753,0.6049379416391628,1.569139390973317,0.5470708378032156,1.7989806276824938
19,trace_ISMER_20140910_spot008_drift.yml,6,0.28264085754354984,5.09185281607878,8.258094863106347,1.8406264827708485,1.8524333297880053,8.249404124786333,8.261384978189101,0.23283395000069618,0.2820035745084408,5.0963762844852,0.28521171898614883,5.0736047067267185
20,trace_ISMER_20140923_spot007_drift.yml,6,0.09952615593897596,5.396362374942552,7.124717688325719,1.839920984778873,1.8973905885205586,7.180055516466149,7.116030134791703,0.23986960873845264,0.10099027060876775,5.387588224123209,0.09036678834838785,5.4512526607294305
21,trace_ISMER_20140923_spot919_drift.yml,6,0.09863278120246155,3.117935786022295,4.1964471576488025,1.8385784290084404,1.8896398623450237,4.163499189311166,4.202037119298027,0.22562406230880122,0.09746327438368507,3.121981248389037,0.10864244628819064,3.083311170964153
22,trace_ISMER_20140924_spot002_drift.yml,6,0.05914117520442452,4.901004119495137,11.418954994072461,1.8421876522460847,1.8616217946435263,11.41707518845727,11.432258704288431,0.22151350247469745,0.056696896754621307,4.913736549096657,0.05951016330487091,4.89908203283062
23,trace_ISMER_20140926_spot003_drift.yml,6,0.309512707996474,1.8463852653171664,2.0299657098899697,1.8379288199493926,1.8422624163454935,2.003639887425709,2.023773937515792,0.23186718654037317,0.31215393233272004,1.8393225463456246,0.31780608691582557,1.824208502886172
24,trace_ISMER_20141021_spot029_drift.yml,6,0.0,2.007343847185617,3.346651622265512,1.8392562506271304,1.847626051813479,5.354226051895363,5.800688055851367,2.6984337376692045,0.0,3.549355802835303,0.0,3.27244957118725
25,trace_ISMER_20141021_spot207_drift.yml,6,0.0,2.302708248682679,4.05912297452729,1.8392301484947984,1.847787554018608,5.337541615217405,5.731795813960361,2.6344332121813063,0.0,3.386977916141879,0.0,3.146967878007047
26,trace_ISMER_20141021_spot213_drift.yml,6,0.0,2.007343847185617,3.346651622265512,1.8391837778675049,1.8468090624779099,3.5206469450485254,5.616404020314216,3.71397064595484,0.0,3.4156192430466206,0.0,2.046684650320497
27,trace_ISMER_20141021_spot218_drift.yml,6,0.14447017921685434,2.2040076740693615,3.564219275728266,1.8384568276620472,1.8531428634243612,3.8121011615941107,3.621874169287917,2.4409203484071704,0.039968097303349825,2.4732249297376128,0.013976472914267735,2.540184301840652
28,trace_ISMER_20141022_spot063_drift.yml,6,0.30626323630064534,1.3697999087605837,1.8309803520503587,1.8383975623401243,1.8397198716877585,1.2502872577613715,3.0438822385942763,4.778608537825124,0.0,2.0708369494588648,0.49069090458825615,1.0056430463706605
29,trace_ISMER_20141022_spot243_drift.yml,6,0.0,2.236770010208357,3.2501434993109113,1.8387974251199557,1.859218183506358,4.627077948999961,4.604318343123038,2.8057517910712844,0.0,2.9840596468499716,0.0,3.058068205986508
30,trace_ISMER_20141024_spot064_drift.yml,6,0.4973886372998042,2.130410516548396,3.1188993942781487,1.8386533749736609,1.8589427213092895,3.8865463995237994,3.238738079832402,5.189234480994275,0.48605249157661334,2.1784608509778955,0.41325133065649566,2.48704193439774
31,trace_ISMER_20141024_spot074_drift.yml,6,0.520336329261444,2.0414972568138254,3.523720968628439,1.838959076351287,1.8638501152883782,5.229267803330885,4.20296009632457,6.054202264296169,0.42925098783102156,2.4291657128798083,0.3055107828068139,2.9558165820722557
