,File,nhours,ssc,tad,dsi,nll,dist_mu_true,dist_centr_true,std,ssc_centroids,tad_centroids,ssc_means,tad_means
0,trace_ISMER_20140629_spot023_drift.yml,12,0.3221183181439158,5.3269914486820165,9.08772380810378,1.838444070256184,36.86996639484291,5.544463180807056,33.02562589130446,0.6135612289974939,3.0367482757950888,0.0,45.11892762953909
1,trace_ISMER_20140629_spot025_drift.yml,12,0.3362212112493621,7.505180473118479,13.550192099354144,1.83931746764333,40.213682247367835,9.968262658984692,74.01212819161134,0.595577632494405,4.572702392627366,0.0,51.40712017313294
2,trace_ISMER_20140629_spot220_drift.yml,12,0.3221183181439158,5.3269914486820165,9.08772380810378,1.838469984310129,34.75662297595786,5.8714944967169425,37.11573726785307,0.6065431950498026,3.091898028069775,0.0,42.83331429176676
3,trace_ISMER_20140629_spot231_drift.yml,12,0.3362212112493621,7.505180473118479,13.550192099354144,1.839159785921857,63.25688946446058,8.729600716133545,58.080775398264656,0.6237837529799479,4.253782854555097,0.0,74.2068807973265
4,trace_ISMER_20140702_spot036_drift.yml,12,0.6979726054018863,2.5468929461263348,5.756129404006469,1.838204100778384,22.120800760656063,14.326364507681394,57.00615198235382,0.03431029568039079,8.143328519424971,0.0,30.25167066306931
5,trace_ISMER_20140702_spot037_drift.yml,12,0.5939059870736741,3.302797333264403,5.58700273414099,1.8384704947575592,13.646868084650066,6.485730476995756,41.914968833466396,0.40915927844538635,4.805358112700431,0.0,20.098844005289948
6,trace_ISMER_20140702_spot216_drift.yml,12,0.5939059870736741,3.302797333264403,5.58700273414099,1.8384687060634308,2.2910052968205514,6.936292469638459,56.31380472381916,0.37416805148138377,5.089944753787711,0.0,10.9067143727237
7,trace_ISMER_20140702_spot228_drift.yml,12,0.6979726054018863,2.5468929461263348,5.756129404006469,1.8383442876196978,22.314034282447196,18.14798337197801,58.37285046128103,0.0,14.155795964474896,0.0,29.09572105448838
8,trace_ISMER_20140702_spot240_drift.yml,12,0.5939059870736741,3.302797333264403,5.58700273414099,1.8383540608852267,27.280098674948515,6.300252297952497,30.568785350033746,0.42411944182372296,4.6836858246627004,0.0,36.47307806735572
9,trace_ISMER_20140704_spot241_drift.yml,12,0.0,3.785898737804079,4.1883459929800875,1.8386481881705368,3.064889258665967,5.259376204056934,15.465073432025301,0.0,4.619477558478059,0.0,7.3193693386852425
10,trace_ISMER_20140706_spot073_drift.yml,12,0.7150182827751401,2.4919563628216657,2.0385420487381323,1.8387922834150627,31.50359822486597,4.389358812709401,39.545781630638864,0.6958114326976328,2.659906197381195,0.0,33.670710750171466
11,trace_ISMER_20140706_spot075_drift.yml,12,0.7150182827751401,2.4919563628216657,2.0385420487381323,1.8389216411241784,17.651535487905825,4.057868036515822,24.125469829870774,0.7043102217152528,2.5855905129401955,0.0,16.470294996278252
12,trace_ISMER_20140706_spot223_drift.yml,12,0.7150182827751401,2.4919563628216657,2.0385420487381323,1.8388284267069945,31.597304210005746,3.865976249403162,40.904731482162234,0.7080987789233132,2.5524623553430157,0.0,32.04649357951005
13,trace_ISMER_20140707_spot076_drift.yml,12,0.00618146835721356,9.463393655413332,19.771129959557523,1.838564618074791,19.151497810002667,3.9933895248535216,24.15020872689548,0.7422112139239689,2.454730602131175,0.0,30.874440908528218
14,trace_ISMER_20140709_spot205_drift.yml,12,0.28122634536854896,10.465600113190847,20.09813798530475,1.8473538163145395,26.86657953196998,22.658648928061467,5.745832250653999,0.3329694117329366,9.712202659471371,0.1385473376849462,12.543057222729892
15,trace_ISMER_20140811_spot010_drift.yml,12,0.07995604957187041,16.58987198874942,33.665239656502266,1.860268291785496,15.002798991520827,33.39207272494676,15.65378818455454,0.06683953006808085,16.826383928645928,0.06110491000680707,16.92978835044162
16,trace_ISMER_20140811_spot201_drift.yml,12,0.0465192270034247,20.47624445010642,45.86855762243577,1.8697837382989377,34.63279414370872,47.33558800431322,10.357418446633107,0.026927059772924644,20.89699127257069,0.2856291810717355,15.341296784020619
17,trace_ISMER_20140901_spot013_drift.yml,12,0.28905840880817635,2.144307293585873,4.114405155420808,1.8389318950775257,34.03128451634243,7.952956748159353,27.242911507714567,0.0,4.104241528834884,0.0,33.321785629352824
18,trace_ISMER_20140909_spot011_drift.yml,12,0.26382739297689883,4.353700433211472,6.309627914384427,1.8389605242713911,36.5585163557432,5.306895391310864,55.292190656065905,0.409902697728847,3.4898159154870876,0.0,40.25359695154424
19,trace_ISMER_20140910_spot008_drift.yml,12,0.32477462068402563,7.761082628041897,13.057447428797886,1.8407860399345097,11.445640042887883,11.42641008943457,0.2181688213844008,0.325268180711459,7.755409618300039,0.3259368553105332,7.747723830748711
20,trace_ISMER_20140923_spot007_drift.yml,12,0.21677328254856332,6.936926877069066,15.373743705016713,1.8413798406718367,18.56489686382387,18.569456144780954,0.23174265337227612,0.21720735768108257,6.93308233578064,0.21829332369255394,6.923464090329219
21,trace_ISMER_20140923_spot919_drift.yml,12,0.28116351001122797,4.87577778150055,13.552223002344505,1.8401221173871534,16.784197647231167,16.789683056549883,0.21455520862585192,0.28085105857780024,4.8778971003972975,0.27910191840979326,4.889761298843918
