,File,nhours,ssc,tad,dsi,nll,dist_mu_true,dist_centr_true,std,ssc_centroids,tad_centroids,ssc_means,tad_means
0,trace_ISMER_20140629_spot025_drift.yml,48,0.8472935025995614,5.73476450073225,4.653815996538778,1.8432327695553414,25.495497545167527,21.06877377630954,53.86686466008304,0.726702629608743,10.263453648297434,0.0,55.49427557252884
1,trace_ISMER_20140629_spot231_drift.yml,48,0.8472935025995614,5.73476450073225,4.653815996538778,1.843764592721092,27.29201179527516,22.876960819391197,58.59632879191135,0.731873992226475,10.069247460182101,0.0,56.44904484126814
2,trace_ISMER_20140702_spot036_drift.yml,48,0.7104403228976437,11.345940339709472,20.44346037898316,1.8474713334524473,18.43176528901506,23.951749264469058,47.22956123604831,0.6264326520084984,14.637648741667881,0.4213772177857936,22.67242328730194
3,trace_ISMER_20140702_spot037_drift.yml,48,0.6821694276329904,10.973659405531867,20.190832137678946,1.844210534440635,30.180903323982637,18.8606211891353,36.196881644441,0.6865967909723009,10.820796900870013,0.4809089845511143,17.922530112773448
4,trace_ISMER_20140702_spot216_drift.yml,48,0.6821694276329904,10.973659405531867,20.190832137678946,1.8440818959531935,23.246512134272084,19.39722992508809,43.213837205292776,0.6756030226489613,11.200376084411689,0.46388668302817015,18.510255006007934
5,trace_ISMER_20140702_spot228_drift.yml,48,0.7104403228976437,11.345940339709472,20.44346037898316,1.84695238858061,46.57576627479256,22.834066835064668,62.66681248281133,0.5908614046247613,16.0314521008361,0.21827849127769527,30.63052731992003
6,trace_ISMER_20140702_spot240_drift.yml,48,0.6821694276329904,10.973659405531867,20.190832137678946,1.8450708223810832,22.63831372898366,18.98652181253954,31.192092077214465,0.6828267252541498,10.950965049325184,0.4197111492269098,20.035492991713145
7,trace_ISMER_20140706_spot073_drift.yml,48,0.813016697058893,6.637978105603462,8.539143459299426,1.8453433045848764,16.563017911114603,13.60270062366915,38.73039324499303,0.7927746338493755,7.356579019607743,0.4097490678434066,20.954131747803995
8,trace_ISMER_20140706_spot223_drift.yml,48,0.813016697058893,6.637978105603462,8.539143459299426,1.8445626158452886,19.075570578558125,11.985093965813075,40.33502732070975,0.8013870641990923,7.050834478794591,0.42971380303654205,20.24537608346564
9,trace_ISMER_20140707_spot076_drift.yml,48,0.8142718286771781,6.560851680766447,21.317861032927908,1.845862507927362,36.35287376972703,23.79495616133733,29.795377676885945,0.7965002659356292,7.188632520109746,0.35526545918524877,22.77526163976648
