,File,nhours,ssc,tad,dsi,nll,dist_mu_true,dist_centr_true,std,ssc_centroids,tad_centroids,ssc_means,tad_means
0,trace_ISMER_20140629_spot025_drift.yml,48,0.730072200200912,10.1369122493155,23.984746437550108,1.8447145291115,31.16887367671891,28.536849364164013,62.79958283294218,0.6966538872340335,11.391908979246814,0.0,60.207899435718275
1,trace_ISMER_20140629_spot231_drift.yml,48,0.730072200200912,10.1369122493155,23.984746437550108,1.844259156127691,34.30920677482941,24.28624334778102,62.14092318114757,0.7014634995621989,11.211288020012061,0.0,63.974245555714866
2,trace_ISMER_20140702_spot036_drift.yml,48,0.7514961053403527,9.737234103894716,18.427462008085932,1.8464486894108518,27.040752775089704,22.110767497017452,51.642450666632016,0.6416067108073789,14.043077123249885,0.46067897618202724,21.132445723879954
3,trace_ISMER_20140702_spot037_drift.yml,48,0.7734162923062816,7.823200948089617,15.104231503984767,1.8458956460318525,39.83601496970055,20.128454891487728,40.785846103149524,0.6655573360352366,11.54722107975855,0.30491616891353013,23.998991550212804
4,trace_ISMER_20140702_spot216_drift.yml,48,0.7734162923062816,7.823200948089617,15.104231503984767,1.8451849201164843,43.8081777574402,19.691579179778508,54.68976418792962,0.672153862224516,11.319464413300315,0.13583039848317913,29.83697510606163
5,trace_ISMER_20140702_spot228_drift.yml,48,0.7514961053403527,9.737234103894716,18.427462008085932,1.849499855319393,33.4229437316792,25.656499895587995,55.3984993495894,0.5483752271483606,17.69620611539163,0.4817507182839159,20.306782664940776
6,trace_ISMER_20140702_spot240_drift.yml,48,0.7734162923062816,7.823200948089617,15.104231503984767,1.8441035666666286,35.34821542702312,18.91255260811677,40.09646556286474,0.6825774443004364,10.959571912604462,0.5112281581239688,16.875707329905623
7,trace_ISMER_20140706_spot073_drift.yml,48,0.6599414170517701,12.072208548716555,35.10670900237045,1.8456409801392268,17.76204343930956,14.012527295761348,39.12274001551525,0.7910808505310598,7.416708969211622,0.42782910640249683,20.31228352811826
8,trace_ISMER_20140706_spot223_drift.yml,48,0.6599414170517701,12.072208548716555,35.10670900237045,1.8452913123168664,30.063648918036886,12.293217405434016,47.374366223662776,0.7988367186978759,7.141372710457613,0.570201947265564,15.25799372995769
9,trace_ISMER_20140707_spot076_drift.yml,48,0.009362447717168765,34.994293023152885,64.55227898444568,1.845365234810272,28.598978442679563,23.804134772710686,22.288007839588044,0.7974656465454439,7.1545304291271465,0.5517931091789032,15.832918140692199
10,trace_ISMER_20140811_spot010_drift.yml,48,0.21327314117893514,33.29651984224716,55.42092148512032,1.8733935649596491,33.10393746746074,43.63460240718713,18.55292654230975,0.30980294885225546,29.211103638992764,0.5700438840470461,18.196966565468593
11,trace_ISMER_20140901_spot013_drift.yml,48,0.39846813660958424,9.720396383076723,24.901494527174755,1.8702700746568537,44.634134585736824,52.331236504091294,25.002829493524484,0.0,22.502767715525565,0.0,34.022263110123454
12,trace_ISMER_20140909_spot011_drift.yml,48,0.44147537603946096,12.16300334648065,23.041744366938712,1.8479436488913201,38.152793185513005,26.81545757096344,48.5367625324813,0.36888890971591237,13.743720462481791,0.0,37.796147197215454
13,trace_ISMER_20140923_spot007_drift.yml,48,0.4449996401941081,27.261022531402926,45.44382110689441,1.8712929330892392,47.58253462686444,47.64044352256441,0.24095404283474625,0.4450787777082149,27.257135381571345,0.4461857600434015,27.202761596314804
14,trace_ISMER_20140923_spot919_drift.yml,48,0.41877183240610594,24.59847381923734,43.308915064808474,1.8654098741601945,45.63285654159241,45.6425468091165,0.22413824225590157,0.41891241929345113,24.592523965013992,0.41906368745170686,24.58612206290739
15,trace_ISMER_20141021_spot029_drift.yml,48,0.22455742161250847,6.249596592272486,13.066194606058936,1.8424965206288635,14.223460684967582,15.265538670065398,31.46677244282043,0.0,9.187354609308978,0.0,22.51452720454302
16,trace_ISMER_20141021_spot207_drift.yml,48,0.5076008657261037,6.84957982677372,13.323574515754881,1.8424469786050335,22.04455049515304,15.126089373229307,25.67252437857885,0.33916972117753397,9.192562357808308,0.0,28.26741032352744
17,trace_ISMER_20141021_spot213_drift.yml,48,0.22455742161250847,6.249596592272486,13.066194606058936,1.8425055628399998,21.997453275035312,14.937846609046403,26.368484909636248,0.0,9.171147576076295,0.0,26.59201371903676
18,trace_ISMER_20141021_spot218_drift.yml,48,0.40163843430481105,9.398039469305866,13.22195352687525,1.8440452442312465,20.071207535311636,11.615481038472359,46.22115978907618,0.32264437316504446,10.638742995391743,0.0,29.36400361146885
19,trace_ISMER_20141022_spot243_drift.yml,48,0.7065246666992984,6.168556307264914,6.608047902215397,1.8424835158874704,5.405704430664033,3.239983660261244,65.65825916286202,0.7965192963709886,4.276959714673368,0.3173748938482197,14.348093097607801
20,trace_ISMER_20141024_spot064_drift.yml,48,0.5492042083131108,14.470135288626743,18.86040173245474,1.8471100583646274,18.24397291725901,3.8643303703543728,47.80717232048015,0.8272723947261693,5.544399176931225,0.5775859164625008,13.559108246632425
21,trace_ISMER_20141024_spot074_drift.yml,48,0.5513291224161726,13.908712765271362,18.051472658769605,1.8489014362942815,17.79966926216721,3.759062403715352,47.017073026575275,0.7950140071509979,6.354527199969772,0.5984754965002491,12.447184041609246
22,trace_ISMER_20141024_spot208_drift.yml,48,0.5513291224161726,13.908712765271362,18.051472658769605,1.8481465465282065,17.81434775938933,7.5283797013546545,50.76338519476741,0.7218902540963755,8.621349782777939,0.6071398271208455,12.178591422997163
